name,value,year,lastValue,rank
Milan Ribar,NA,1985,NA,259
Mircea Lucescu,NA,1985,NA,259
Mustafa Denizli,NA,1985,NA,259
Mustafa Reşit Akçay,NA,1985,NA,259
Mustafa Uğur,NA,1985,NA,259
Mutlu Topçu,NA,1985,NA,259
Nedim Kurtic,NA,1985,NA,259
Nejat Biyediç,NA,1985,NA,259
Nevio Scala,NA,1985,NA,259
Nurullah Sağlam,NA,1985,NA,259
Oğuz Çetin,NA,1985,NA,259
Okan Buruk,NA,1985,NA,259
Osman Özdemir,NA,1985,NA,259
Otto Baric,NA,1985,NA,259
Ömer Duran,NA,1985,NA,259
Özkan Akbulut,NA,1985,NA,259
Pal Csernai,NA,1985,NA,259
Rasim Kara,NA,1985,NA,259
Raşit Çetiner,NA,1985,NA,259
Reiner Hollman,NA,1985,NA,259
Reinhard Saftig,NA,1985,NA,259
Rıza Çalımbay,NA,1985,NA,259
Robert Prosinecki,NA,1985,NA,259
Roberto Carlos,NA,1985,NA,259
Roberto Mancini,NA,1985,NA,259
Sadi Tekelioğlu,NA,1985,NA,259
Safet Susic,NA,1985,NA,259
Sakıp Özberk,NA,1985,NA,259
Samet Aybaba,NA,1985,NA,259
Sebastiao Lazaroni,NA,1985,NA,259
Sergen Yalçın,NA,1985,NA,259
Shota Arveladze,NA,1985,NA,259
Sigfried Held,NA,1985,NA,259
Slaven Bilic,NA,1985,NA,259
Şaban Yıldırım,NA,1985,NA,259
Şenol Güneş,NA,1985,NA,259
Şükrü Esat Goran,NA,1985,NA,259
Tamer Tuna,NA,1985,NA,259
Tevfik Lav,NA,1985,NA,259
Thomas Doll,NA,1985,NA,259
Tolunay Kafkas,NA,1985,NA,259
Tom Frivaldsky,NA,1985,NA,259
Turhan Sofuoğlu,NA,1985,NA,259
Uğur Tütüneker,NA,1985,NA,259
Urbain Braems,NA,1985,NA,259
Ümit Kayıhan,NA,1985,NA,259
Ümit Özat,NA,1985,NA,259
Ünal Karaman,NA,1985,NA,259
Vahid Halilhodzic,NA,1985,NA,259
Valeri Nepomniachi,NA,1985,NA,259
Vitor Pereira,NA,1985,NA,259
Werner Lorant,NA,1985,NA,259
Yılmaz Vural,NA,1985,NA,259
Yücel İldiz,NA,1985,NA,259
Yücel Uyar,NA,1985,NA,259
Zico,NA,1985,NA,259
Ziya Doğan,NA,1985,NA,259
Zoran Çolakovic,NA,1985,NA,259
Abdullah Avcı,NA,1986,NA,259
Adolf Remy,NA,1986,NA,259
Ali Osman Renklibay,NA,1986,NA,259
Arif Erdem,NA,1986,NA,259
Aykut Kocaman,NA,1986,NA,259
Bernd Schuster,NA,1986,NA,259
Bülent Korkmaz,NA,1986,NA,259
Bülent Uygun,NA,1986,NA,259
Bülent Ünder,NA,1986,NA,259
Carlos Alberto Parreira,NA,1986,NA,259
Carlos Carvalhal,NA,1986,NA,259
Celal Kıprızlı,NA,1986,NA,259
Christoph Daum,NA,1986,NA,259
Cihat Arslan,NA,1986,NA,259
Dick Advocaat,NA,1986,NA,259
Erdoğan Arıca,NA,1986,NA,259
Eric Gerets,NA,1986,NA,259
Erol Bulut,NA,1986,NA,259
Ersun Yanal,NA,1986,NA,259
Ertuğrul Sağlam,NA,1986,NA,259
Faruk Hadzibegic,NA,1986,NA,259
Fatih Terim,NA,1986,NA,259
Frank Rijkaard,NA,1986,NA,259
Fuad Muzurovic,NA,1986,NA,259
Fuat Çapa,NA,1986,NA,259
Georges Heylens,NA,1986,NA,259
Georges Leekens,NA,1986,NA,259
Gheorghe Hagi,NA,1986,NA,259
Gigi Multescu,NA,1986,NA,259
Giray Bulak,NA,1986,NA,259
Gordon Milne,NA,1986,NA,259
Graeme Souness,NA,1986,NA,259
Guus Hiddink,NA,1986,NA,259
Güvenç Kurtar,NA,1986,NA,259
Hakan Kutlu,NA,1986,NA,259
Hami Mandıralı,NA,1986,NA,259
Hamza Hamzaoğlu,NA,1986,NA,259
Hans-Peter Briegel,NA,1986,NA,259
Hector Cuper,NA,1986,NA,259
Hikmet Karaman,NA,1986,NA,259
Holger Osieck,NA,1986,NA,259
Hüseyin Kalpar,NA,1986,NA,259
Igor Tudor,NA,1986,NA,259
İbrahim Üzülmez,NA,1986,NA,259
İlyas Tüfekçi,NA,1986,NA,259
İrfan Buz,NA,1986,NA,259
İsmail Kartal,NA,1986,NA,259
Jan Olde Riekerink,NA,1986,NA,259
Jean Tigana,NA,1986,NA,259
Joachim Löw,NA,1986,NA,259
John Benjamin Toshack,NA,1986,NA,259
Jose Couceiro,NA,1986,NA,259
Josef Jarabinsky,NA,1986,NA,259
Josef Venglos,NA,1986,NA,259
Josip Duvancic,NA,1986,NA,259
Kamuran Yavuz,NA,1986,NA,259
Karl-Heinz Feldkamp,NA,1986,NA,259
Karol Pecze,NA,1986,NA,259
Kemal Özdeş,NA,1986,NA,259
Luis Aragones,NA,1986,NA,259
Marius Sumudica,NA,1986,NA,259
Mehmet Birinci,NA,1986,NA,259
Mehmet Necdet Zorluer,NA,1986,NA,259
Mehmet Özdilek,NA,1986,NA,259
Mesut Bakkal,NA,1986,NA,259
Metin Ünal,NA,1986,NA,259
Michael Skibbe,NA,1986,NA,259
Milan Ribar,NA,1986,NA,259
Mircea Lucescu,NA,1986,NA,259
Mustafa Denizli,NA,1986,NA,259
Mustafa Reşit Akçay,NA,1986,NA,259
Mustafa Uğur,NA,1986,NA,259
Mutlu Topçu,NA,1986,NA,259
Nejat Biyediç,NA,1986,NA,259
Nevio Scala,NA,1986,NA,259
Nurullah Sağlam,NA,1986,NA,259
Oğuz Çetin,NA,1986,NA,259
Okan Buruk,NA,1986,NA,259
Osman Özdemir,NA,1986,NA,259
Otto Baric,NA,1986,NA,259
Ömer Duran,NA,1986,NA,259
Pal Csernai,NA,1986,NA,259
Rasim Kara,NA,1986,NA,259
Raşit Çetiner,NA,1986,NA,259
Reiner Hollman,NA,1986,NA,259
Reinhard Saftig,NA,1986,NA,259
Rıza Çalımbay,NA,1986,NA,259
Robert Prosinecki,NA,1986,NA,259
Roberto Carlos,NA,1986,NA,259
Roberto Mancini,NA,1986,NA,259
Sadi Tekelioğlu,NA,1986,NA,259
Safet Susic,NA,1986,NA,259
Sakıp Özberk,NA,1986,NA,259
Samet Aybaba,NA,1986,NA,259
Sebastiao Lazaroni,NA,1986,NA,259
Sergen Yalçın,NA,1986,NA,259
Shota Arveladze,NA,1986,NA,259
Sigfried Held,NA,1986,NA,259
Slaven Bilic,NA,1986,NA,259
Şaban Yıldırım,NA,1986,NA,259
Şükrü Esat Goran,NA,1986,NA,259
Tamer Tuna,NA,1986,NA,259
Tevfik Lav,NA,1986,NA,259
Thomas Doll,NA,1986,NA,259
Tolunay Kafkas,NA,1986,NA,259
Tom Frivaldsky,NA,1986,NA,259
Turhan Sofuoğlu,NA,1986,NA,259
Uğur Tütüneker,NA,1986,NA,259
Urbain Braems,NA,1986,NA,259
Ümit Kayıhan,NA,1986,NA,259
Ümit Özat,NA,1986,NA,259
Ünal Karaman,NA,1986,NA,259
Vahid Halilhodzic,NA,1986,NA,259
Valeri Nepomniachi,NA,1986,NA,259
Vitor Pereira,NA,1986,NA,259
Werner Lorant,NA,1986,NA,259
Yılmaz Vural,NA,1986,NA,259
Yücel İldiz,NA,1986,NA,259
Yücel Uyar,NA,1986,NA,259
Zico,NA,1986,NA,259
Ziya Doğan,NA,1986,NA,259
Zoran Çolakovic,NA,1986,NA,259
Abdullah Avcı,NA,1987,NA,259
Adolf Remy,NA,1987,NA,259
Ali Osman Renklibay,NA,1987,NA,259
Arif Erdem,NA,1987,NA,259
Aykut Kocaman,NA,1987,NA,259
Bernd Schuster,NA,1987,NA,259
Bülent Korkmaz,NA,1987,NA,259
Bülent Uygun,NA,1987,NA,259
Bülent Ünder,NA,1987,NA,259
Carlos Alberto Parreira,NA,1987,NA,259
Carlos Carvalhal,NA,1987,NA,259
Celal Kıprızlı,NA,1987,NA,259
Christoph Daum,NA,1987,NA,259
Cihat Arslan,NA,1987,NA,259
Dick Advocaat,NA,1987,NA,259
Erdoğan Arıca,NA,1987,NA,259
Eric Gerets,NA,1987,NA,259
Erol Bulut,NA,1987,NA,259
Ersun Yanal,NA,1987,NA,259
Ertuğrul Sağlam,NA,1987,NA,259
Faruk Hadzibegic,NA,1987,NA,259
Fatih Terim,NA,1987,NA,259
Frank Rijkaard,NA,1987,NA,259
Fuad Muzurovic,NA,1987,NA,259
Fuat Çapa,NA,1987,NA,259
Georges Heylens,NA,1987,NA,259
Georges Leekens,NA,1987,NA,259
Gheorghe Hagi,NA,1987,NA,259
Gigi Multescu,NA,1987,NA,259
Giray Bulak,NA,1987,NA,259
Gordon Milne,NA,1987,NA,259
Graeme Souness,NA,1987,NA,259
Guus Hiddink,NA,1987,NA,259
Güvenç Kurtar,NA,1987,NA,259
Hakan Kutlu,NA,1987,NA,259
Hami Mandıralı,NA,1987,NA,259
Hamza Hamzaoğlu,NA,1987,NA,259
Hans-Peter Briegel,NA,1987,NA,259
Hector Cuper,NA,1987,NA,259
Hikmet Karaman,NA,1987,NA,259
Holger Osieck,NA,1987,NA,259
Hüseyin Kalpar,NA,1987,NA,259
Igor Tudor,NA,1987,NA,259
İbrahim Üzülmez,NA,1987,NA,259
İlyas Tüfekçi,NA,1987,NA,259
İrfan Buz,NA,1987,NA,259
İsmail Kartal,NA,1987,NA,259
Jan Olde Riekerink,NA,1987,NA,259
Jean Tigana,NA,1987,NA,259
Joachim Löw,NA,1987,NA,259
John Benjamin Toshack,NA,1987,NA,259
Jose Couceiro,NA,1987,NA,259
Josef Jarabinsky,NA,1987,NA,259
Josef Venglos,NA,1987,NA,259
Kamuran Yavuz,NA,1987,NA,259
Karl-Heinz Feldkamp,NA,1987,NA,259
Karol Pecze,NA,1987,NA,259
Kemal Özdeş,NA,1987,NA,259
Luis Aragones,NA,1987,NA,259
Marius Sumudica,NA,1987,NA,259
Mehmet Birinci,NA,1987,NA,259
Mehmet Necdet Zorluer,NA,1987,NA,259
Mehmet Özdilek,NA,1987,NA,259
Mesut Bakkal,NA,1987,NA,259
Metin Ünal,NA,1987,NA,259
Michael Skibbe,NA,1987,NA,259
Milan Ribar,NA,1987,NA,259
Mircea Lucescu,NA,1987,NA,259
Mustafa Denizli,NA,1987,NA,259
Mustafa Reşit Akçay,NA,1987,NA,259
Mustafa Uğur,NA,1987,NA,259
Mutlu Topçu,NA,1987,NA,259
Nejat Biyediç,NA,1987,NA,259
Nevio Scala,NA,1987,NA,259
Nurullah Sağlam,NA,1987,NA,259
Oğuz Çetin,NA,1987,NA,259
Okan Buruk,NA,1987,NA,259
Osman Özdemir,NA,1987,NA,259
Otto Baric,NA,1987,NA,259
Ömer Duran,NA,1987,NA,259
Pal Csernai,NA,1987,NA,259
Raşit Çetiner,NA,1987,NA,259
Reiner Hollman,NA,1987,NA,259
Reinhard Saftig,NA,1987,NA,259
Rıza Çalımbay,NA,1987,NA,259
Robert Prosinecki,NA,1987,NA,259
Roberto Carlos,NA,1987,NA,259
Roberto Mancini,NA,1987,NA,259
Sadi Tekelioğlu,NA,1987,NA,259
Safet Susic,NA,1987,NA,259
Sakıp Özberk,NA,1987,NA,259
Samet Aybaba,NA,1987,NA,259
Sebastiao Lazaroni,NA,1987,NA,259
Sergen Yalçın,NA,1987,NA,259
Shota Arveladze,NA,1987,NA,259
Sigfried Held,NA,1987,NA,259
Slaven Bilic,NA,1987,NA,259
Şaban Yıldırım,NA,1987,NA,259
Şükrü Esat Goran,NA,1987,NA,259
Tamer Tuna,NA,1987,NA,259
Tevfik Lav,NA,1987,NA,259
Thomas Doll,NA,1987,NA,259
Tolunay Kafkas,NA,1987,NA,259
Tom Frivaldsky,NA,1987,NA,259
Turhan Sofuoğlu,NA,1987,NA,259
Uğur Tütüneker,NA,1987,NA,259
Urbain Braems,NA,1987,NA,259
Ümit Kayıhan,NA,1987,NA,259
Ümit Özat,NA,1987,NA,259
Ünal Karaman,NA,1987,NA,259
Vahid Halilhodzic,NA,1987,NA,259
Valeri Nepomniachi,NA,1987,NA,259
Vitor Pereira,NA,1987,NA,259
Werner Lorant,NA,1987,NA,259
Yücel İldiz,NA,1987,NA,259
Yücel Uyar,NA,1987,NA,259
Zico,NA,1987,NA,259
Ziya Doğan,NA,1987,NA,259
Zoran Çolakovic,NA,1987,NA,259
Abdullah Avcı,NA,1988,NA,259
Ali Osman Renklibay,NA,1988,NA,259
Arif Erdem,NA,1988,NA,259
Aykut Kocaman,NA,1988,NA,259
Bernd Schuster,NA,1988,NA,259
Bülent Korkmaz,NA,1988,NA,259
Bülent Uygun,NA,1988,NA,259
Bülent Ünder,NA,1988,NA,259
Carlos Alberto Parreira,NA,1988,NA,259
Carlos Carvalhal,NA,1988,NA,259
Celal Kıprızlı,NA,1988,NA,259
Christoph Daum,NA,1988,NA,259
Cihat Arslan,NA,1988,NA,259
Dick Advocaat,NA,1988,NA,259
Erdoğan Arıca,NA,1988,NA,259
Eric Gerets,NA,1988,NA,259
Erol Bulut,NA,1988,NA,259
Ersun Yanal,NA,1988,NA,259
Ertuğrul Sağlam,NA,1988,NA,259
Faruk Hadzibegic,NA,1988,NA,259
Frank Rijkaard,NA,1988,NA,259
Fuat Çapa,NA,1988,NA,259
Georges Heylens,NA,1988,NA,259
Georges Leekens,NA,1988,NA,259
Gheorghe Hagi,NA,1988,NA,259
Gigi Multescu,NA,1988,NA,259
Giray Bulak,NA,1988,NA,259
Graeme Souness,NA,1988,NA,259
Guus Hiddink,NA,1988,NA,259
Güvenç Kurtar,NA,1988,NA,259
Hakan Kutlu,NA,1988,NA,259
Hami Mandıralı,NA,1988,NA,259
Hamza Hamzaoğlu,NA,1988,NA,259
Hans-Peter Briegel,NA,1988,NA,259
Hector Cuper,NA,1988,NA,259
Hikmet Karaman,NA,1988,NA,259
Holger Osieck,NA,1988,NA,259
Hüseyin Kalpar,NA,1988,NA,259
Igor Tudor,NA,1988,NA,259
İbrahim Üzülmez,NA,1988,NA,259
İlyas Tüfekçi,NA,1988,NA,259
İrfan Buz,NA,1988,NA,259
İsmail Kartal,NA,1988,NA,259
Jan Olde Riekerink,NA,1988,NA,259
Jean Tigana,NA,1988,NA,259
Joachim Löw,NA,1988,NA,259
John Benjamin Toshack,NA,1988,NA,259
Jose Couceiro,NA,1988,NA,259
Josef Jarabinsky,NA,1988,NA,259
Josef Venglos,NA,1988,NA,259
Kamuran Yavuz,NA,1988,NA,259
Karl-Heinz Feldkamp,NA,1988,NA,259
Karol Pecze,NA,1988,NA,259
Kemal Özdeş,NA,1988,NA,259
Luis Aragones,NA,1988,NA,259
Marius Sumudica,NA,1988,NA,259
Mehmet Birinci,NA,1988,NA,259
Mehmet Necdet Zorluer,NA,1988,NA,259
Mehmet Özdilek,NA,1988,NA,259
Mesut Bakkal,NA,1988,NA,259
Metin Ünal,NA,1988,NA,259
Michael Skibbe,NA,1988,NA,259
Milan Ribar,NA,1988,NA,259
Mircea Lucescu,NA,1988,NA,259
Mustafa Reşit Akçay,NA,1988,NA,259
Mustafa Uğur,NA,1988,NA,259
Mutlu Topçu,NA,1988,NA,259
Nejat Biyediç,NA,1988,NA,259
Nevio Scala,NA,1988,NA,259
Nurullah Sağlam,NA,1988,NA,259
Oğuz Çetin,NA,1988,NA,259
Okan Buruk,NA,1988,NA,259
Osman Özdemir,NA,1988,NA,259
Otto Baric,NA,1988,NA,259
Ömer Duran,NA,1988,NA,259
Raşit Çetiner,NA,1988,NA,259
Reiner Hollman,NA,1988,NA,259
Reinhard Saftig,NA,1988,NA,259
Rıza Çalımbay,NA,1988,NA,259
Robert Prosinecki,NA,1988,NA,259
Roberto Carlos,NA,1988,NA,259
Roberto Mancini,NA,1988,NA,259
Sadi Tekelioğlu,NA,1988,NA,259
Safet Susic,NA,1988,NA,259
Sakıp Özberk,NA,1988,NA,259
Samet Aybaba,NA,1988,NA,259
Sebastiao Lazaroni,NA,1988,NA,259
Sergen Yalçın,NA,1988,NA,259
Shota Arveladze,NA,1988,NA,259
Sigfried Held,NA,1988,NA,259
Slaven Bilic,NA,1988,NA,259
Şaban Yıldırım,NA,1988,NA,259
Tamer Tuna,NA,1988,NA,259
Tevfik Lav,NA,1988,NA,259
Thomas Doll,NA,1988,NA,259
Tolunay Kafkas,NA,1988,NA,259
Turhan Sofuoğlu,NA,1988,NA,259
Uğur Tütüneker,NA,1988,NA,259
Urbain Braems,NA,1988,NA,259
Ümit Kayıhan,NA,1988,NA,259
Ümit Özat,NA,1988,NA,259
Ünal Karaman,NA,1988,NA,259
Vahid Halilhodzic,NA,1988,NA,259
Valeri Nepomniachi,NA,1988,NA,259
Vitor Pereira,NA,1988,NA,259
Werner Lorant,NA,1988,NA,259
Yücel İldiz,NA,1988,NA,259
Yücel Uyar,NA,1988,NA,259
Zico,NA,1988,NA,259
Ziya Doğan,NA,1988,NA,259
Zoran Çolakovic,NA,1988,NA,259
Abdullah Avcı,NA,1989,NA,259
Ali Osman Renklibay,NA,1989,NA,259
Arif Erdem,NA,1989,NA,259
Aykut Kocaman,NA,1989,NA,259
Bernd Schuster,NA,1989,NA,259
Bülent Korkmaz,NA,1989,NA,259
Bülent Uygun,NA,1989,NA,259
Bülent Ünder,NA,1989,NA,259
Carlos Alberto Parreira,NA,1989,NA,259
Carlos Carvalhal,NA,1989,NA,259
Celal Kıprızlı,NA,1989,NA,259
Christoph Daum,NA,1989,NA,259
Cihat Arslan,NA,1989,NA,259
Dick Advocaat,NA,1989,NA,259
Erdoğan Arıca,NA,1989,NA,259
Eric Gerets,NA,1989,NA,259
Erol Bulut,NA,1989,NA,259
Ersun Yanal,NA,1989,NA,259
Ertuğrul Sağlam,NA,1989,NA,259
Faruk Hadzibegic,NA,1989,NA,259
Frank Rijkaard,NA,1989,NA,259
Fuat Çapa,NA,1989,NA,259
Georges Heylens,NA,1989,NA,259
Georges Leekens,NA,1989,NA,259
Gheorghe Hagi,NA,1989,NA,259
Gigi Multescu,NA,1989,NA,259
Graeme Souness,NA,1989,NA,259
Guus Hiddink,NA,1989,NA,259
Güvenç Kurtar,NA,1989,NA,259
Hakan Kutlu,NA,1989,NA,259
Hami Mandıralı,NA,1989,NA,259
Hamza Hamzaoğlu,NA,1989,NA,259
Hans-Peter Briegel,NA,1989,NA,259
Hector Cuper,NA,1989,NA,259
Hikmet Karaman,NA,1989,NA,259
Holger Osieck,NA,1989,NA,259
Hüseyin Kalpar,NA,1989,NA,259
Igor Tudor,NA,1989,NA,259
İbrahim Üzülmez,NA,1989,NA,259
İlyas Tüfekçi,NA,1989,NA,259
İrfan Buz,NA,1989,NA,259
İsmail Kartal,NA,1989,NA,259
Jan Olde Riekerink,NA,1989,NA,259
Jean Tigana,NA,1989,NA,259
Joachim Löw,NA,1989,NA,259
John Benjamin Toshack,NA,1989,NA,259
Jose Couceiro,NA,1989,NA,259
Josef Jarabinsky,NA,1989,NA,259
Josef Venglos,NA,1989,NA,259
Karl-Heinz Feldkamp,NA,1989,NA,259
Karol Pecze,NA,1989,NA,259
Kemal Özdeş,NA,1989,NA,259
Luis Aragones,NA,1989,NA,259
Marius Sumudica,NA,1989,NA,259
Mehmet Birinci,NA,1989,NA,259
Mehmet Necdet Zorluer,NA,1989,NA,259
Mehmet Özdilek,NA,1989,NA,259
Mesut Bakkal,NA,1989,NA,259
Metin Ünal,NA,1989,NA,259
Michael Skibbe,NA,1989,NA,259
Mircea Lucescu,NA,1989,NA,259
Mustafa Reşit Akçay,NA,1989,NA,259
Mustafa Uğur,NA,1989,NA,259
Mutlu Topçu,NA,1989,NA,259
Nejat Biyediç,NA,1989,NA,259
Nevio Scala,NA,1989,NA,259
Nurullah Sağlam,NA,1989,NA,259
Oğuz Çetin,NA,1989,NA,259
Okan Buruk,NA,1989,NA,259
Osman Özdemir,NA,1989,NA,259
Otto Baric,NA,1989,NA,259
Raşit Çetiner,NA,1989,NA,259
Reiner Hollman,NA,1989,NA,259
Reinhard Saftig,NA,1989,NA,259
Rıza Çalımbay,NA,1989,NA,259
Robert Prosinecki,NA,1989,NA,259
Roberto Carlos,NA,1989,NA,259
Roberto Mancini,NA,1989,NA,259
Sadi Tekelioğlu,NA,1989,NA,259
Safet Susic,NA,1989,NA,259
Sakıp Özberk,NA,1989,NA,259
Samet Aybaba,NA,1989,NA,259
Sebastiao Lazaroni,NA,1989,NA,259
Sergen Yalçın,NA,1989,NA,259
Shota Arveladze,NA,1989,NA,259
Sigfried Held,NA,1989,NA,259
Slaven Bilic,NA,1989,NA,259
Şaban Yıldırım,NA,1989,NA,259
Tamer Tuna,NA,1989,NA,259
Tevfik Lav,NA,1989,NA,259
Thomas Doll,NA,1989,NA,259
Tolunay Kafkas,NA,1989,NA,259
Turhan Sofuoğlu,NA,1989,NA,259
Uğur Tütüneker,NA,1989,NA,259
Urbain Braems,NA,1989,NA,259
Ümit Özat,NA,1989,NA,259
Ünal Karaman,NA,1989,NA,259
Vahid Halilhodzic,NA,1989,NA,259
Valeri Nepomniachi,NA,1989,NA,259
Vitor Pereira,NA,1989,NA,259
Werner Lorant,NA,1989,NA,259
Yücel İldiz,NA,1989,NA,259
Yücel Uyar,NA,1989,NA,259
Zico,NA,1989,NA,259
Ziya Doğan,NA,1989,NA,259
Zoran Çolakovic,NA,1989,NA,259
Abdullah Avcı,NA,1990,NA,259
Ali Osman Renklibay,NA,1990,NA,259
Arif Erdem,NA,1990,NA,259
Aykut Kocaman,NA,1990,NA,259
Bernd Schuster,NA,1990,NA,259
Bülent Korkmaz,NA,1990,NA,259
Bülent Uygun,NA,1990,NA,259
Bülent Ünder,NA,1990,NA,259
Carlos Alberto Parreira,NA,1990,NA,259
Carlos Carvalhal,NA,1990,NA,259
Celal Kıprızlı,NA,1990,NA,259
Christoph Daum,NA,1990,NA,259
Cihat Arslan,NA,1990,NA,259
Dick Advocaat,NA,1990,NA,259
Erdoğan Arıca,NA,1990,NA,259
Eric Gerets,NA,1990,NA,259
Erol Bulut,NA,1990,NA,259
Ersun Yanal,NA,1990,NA,259
Ertuğrul Sağlam,NA,1990,NA,259
Faruk Hadzibegic,NA,1990,NA,259
Frank Rijkaard,NA,1990,NA,259
Fuat Çapa,NA,1990,NA,259
Georges Heylens,NA,1990,NA,259
Georges Leekens,NA,1990,NA,259
Gheorghe Hagi,NA,1990,NA,259
Gigi Multescu,NA,1990,NA,259
Graeme Souness,NA,1990,NA,259
Guus Hiddink,NA,1990,NA,259
Güvenç Kurtar,NA,1990,NA,259
Hakan Kutlu,NA,1990,NA,259
Hami Mandıralı,NA,1990,NA,259
Hamza Hamzaoğlu,NA,1990,NA,259
Hans-Peter Briegel,NA,1990,NA,259
Hector Cuper,NA,1990,NA,259
Hikmet Karaman,NA,1990,NA,259
Holger Osieck,NA,1990,NA,259
Hüseyin Kalpar,NA,1990,NA,259
Igor Tudor,NA,1990,NA,259
İbrahim Üzülmez,NA,1990,NA,259
İlyas Tüfekçi,NA,1990,NA,259
İrfan Buz,NA,1990,NA,259
İsmail Kartal,NA,1990,NA,259
Jan Olde Riekerink,NA,1990,NA,259
Jean Tigana,NA,1990,NA,259
Joachim Löw,NA,1990,NA,259
John Benjamin Toshack,NA,1990,NA,259
Jose Couceiro,NA,1990,NA,259
Josef Jarabinsky,NA,1990,NA,259
Josef Venglos,NA,1990,NA,259
Karl-Heinz Feldkamp,NA,1990,NA,259
Karol Pecze,NA,1990,NA,259
Kemal Özdeş,NA,1990,NA,259
Luis Aragones,NA,1990,NA,259
Marius Sumudica,NA,1990,NA,259
Mehmet Birinci,NA,1990,NA,259
Mehmet Necdet Zorluer,NA,1990,NA,259
Mehmet Özdilek,NA,1990,NA,259
Mesut Bakkal,NA,1990,NA,259
Metin Ünal,NA,1990,NA,259
Michael Skibbe,NA,1990,NA,259
Mircea Lucescu,NA,1990,NA,259
Mustafa Reşit Akçay,NA,1990,NA,259
Mustafa Uğur,NA,1990,NA,259
Mutlu Topçu,NA,1990,NA,259
Nejat Biyediç,NA,1990,NA,259
Nevio Scala,NA,1990,NA,259
Nurullah Sağlam,NA,1990,NA,259
Oğuz Çetin,NA,1990,NA,259
Okan Buruk,NA,1990,NA,259
Osman Özdemir,NA,1990,NA,259
Otto Baric,NA,1990,NA,259
Raşit Çetiner,NA,1990,NA,259
Reiner Hollman,NA,1990,NA,259
Reinhard Saftig,NA,1990,NA,259
Rıza Çalımbay,NA,1990,NA,259
Robert Prosinecki,NA,1990,NA,259
Roberto Carlos,NA,1990,NA,259
Roberto Mancini,NA,1990,NA,259
Sadi Tekelioğlu,NA,1990,NA,259
Safet Susic,NA,1990,NA,259
Sakıp Özberk,NA,1990,NA,259
Samet Aybaba,NA,1990,NA,259
Sebastiao Lazaroni,NA,1990,NA,259
Sergen Yalçın,NA,1990,NA,259
Shota Arveladze,NA,1990,NA,259
Slaven Bilic,NA,1990,NA,259
Şaban Yıldırım,NA,1990,NA,259
Tamer Tuna,NA,1990,NA,259
Tevfik Lav,NA,1990,NA,259
Thomas Doll,NA,1990,NA,259
Tolunay Kafkas,NA,1990,NA,259
Turhan Sofuoğlu,NA,1990,NA,259
Uğur Tütüneker,NA,1990,NA,259
Ümit Özat,NA,1990,NA,259
Ünal Karaman,NA,1990,NA,259
Vahid Halilhodzic,NA,1990,NA,259
Valeri Nepomniachi,NA,1990,NA,259
Vitor Pereira,NA,1990,NA,259
Werner Lorant,NA,1990,NA,259
Yücel İldiz,NA,1990,NA,259
Yücel Uyar,NA,1990,NA,259
Zico,NA,1990,NA,259
Ziya Doğan,NA,1990,NA,259
Abdullah Avcı,NA,1991,NA,259
Ali Osman Renklibay,NA,1991,NA,259
Arif Erdem,NA,1991,NA,259
Aykut Kocaman,NA,1991,NA,259
Bernd Schuster,NA,1991,NA,259
Bülent Korkmaz,NA,1991,NA,259
Bülent Uygun,NA,1991,NA,259
Bülent Ünder,NA,1991,NA,259
Carlos Alberto Parreira,NA,1991,NA,259
Carlos Carvalhal,NA,1991,NA,259
Celal Kıprızlı,NA,1991,NA,259
Christoph Daum,NA,1991,NA,259
Cihat Arslan,NA,1991,NA,259
Dick Advocaat,NA,1991,NA,259
Erdoğan Arıca,NA,1991,NA,259
Eric Gerets,NA,1991,NA,259
Erol Bulut,NA,1991,NA,259
Ersun Yanal,NA,1991,NA,259
Ertuğrul Sağlam,NA,1991,NA,259
Faruk Hadzibegic,NA,1991,NA,259
Frank Rijkaard,NA,1991,NA,259
Fuat Çapa,NA,1991,NA,259
Georges Heylens,NA,1991,NA,259
Georges Leekens,NA,1991,NA,259
Gheorghe Hagi,NA,1991,NA,259
Gigi Multescu,NA,1991,NA,259
Graeme Souness,NA,1991,NA,259
Güvenç Kurtar,NA,1991,NA,259
Hakan Kutlu,NA,1991,NA,259
Hami Mandıralı,NA,1991,NA,259
Hamza Hamzaoğlu,NA,1991,NA,259
Hans-Peter Briegel,NA,1991,NA,259
Hector Cuper,NA,1991,NA,259
Hikmet Karaman,NA,1991,NA,259
Holger Osieck,NA,1991,NA,259
Hüseyin Kalpar,NA,1991,NA,259
Igor Tudor,NA,1991,NA,259
İbrahim Üzülmez,NA,1991,NA,259
İlyas Tüfekçi,NA,1991,NA,259
İrfan Buz,NA,1991,NA,259
İsmail Kartal,NA,1991,NA,259
Jan Olde Riekerink,NA,1991,NA,259
Jean Tigana,NA,1991,NA,259
Joachim Löw,NA,1991,NA,259
John Benjamin Toshack,NA,1991,NA,259
Jose Couceiro,NA,1991,NA,259
Josef Venglos,NA,1991,NA,259
Karl-Heinz Feldkamp,NA,1991,NA,259
Karol Pecze,NA,1991,NA,259
Kemal Özdeş,NA,1991,NA,259
Luis Aragones,NA,1991,NA,259
Marius Sumudica,NA,1991,NA,259
Mehmet Birinci,NA,1991,NA,259
Mehmet Özdilek,NA,1991,NA,259
